Date,Open,High,Low,Close,Adj Close,Volume
5/7/1999,0.398438,0.409598,0.381696,0.409598,0.346296,434716800
5/10/1999,0.417411,0.419085,0.398438,0.404018,0.341578,392996800
5/11/1999,0.40067,0.412388,0.388951,0.399554,0.337804,458595200
5/12/1999,0.40067,0.415179,0.393973,0.415179,0.351014,395124800
5/13/1999,0.414621,0.417969,0.40625,0.412388,0.348655,295523200
5/14/1999,0.402902,0.40904,0.396205,0.396205,0.334973,226632000
5/17/1999,0.390625,0.398996,0.383929,0.396205,0.334973,210761600
5/18/1999,0.400112,0.410714,0.396205,0.404018,0.341578,418376000
5/19/1999,0.40625,0.408482,0.388393,0.40346,0.341106,298278400
5/20/1999,0.405692,0.408482,0.379464,0.379464,0.320819,417715200
5/21/1999,0.383929,0.395647,0.380022,0.392299,0.33167,463187200
5/24/1999,0.389509,0.395647,0.373884,0.374442,0.316573,260926400
5/25/1999,0.371094,0.378906,0.365513,0.370536,0.313271,366508800
5/26/1999,0.372768,0.396205,0.368304,0.393415,0.332614,437550400
5/27/1999,0.385603,0.390625,0.381138,0.388393,0.328368,336761600
5/28/1999,0.386719,0.395647,0.385045,0.393415,0.332614,201129600
6/1/1999,0.401786,0.404576,0.396205,0.400112,0.338276,461025600
6/2/1999,0.397321,0.428013,0.392857,0.415737,0.351486,521057600
6/3/1999,0.418527,0.428571,0.417969,0.423549,0.358091,488510400
6/4/1999,0.425223,0.430246,0.421875,0.429688,0.363281,368681600
6/7/1999,0.429688,0.4375,0.424107,0.436942,0.369414,418286400
6/8/1999,0.435268,0.435826,0.424665,0.425781,0.359978,313656000
6/9/1999,0.423549,0.433036,0.423549,0.432478,0.36564,353785600
6/10/1999,0.427455,0.430804,0.422433,0.429688,0.363281,317049600
6/11/1999,0.429688,0.433036,0.412946,0.414621,0.350542,185046400
6/14/1999,0.415179,0.416295,0.402902,0.405692,0.342993,157080000
6/15/1999,0.40346,0.417411,0.402902,0.411272,0.347711,130390400
6/16/1999,0.414063,0.429129,0.414063,0.428013,0.361865,225019200
6/17/1999,0.425223,0.428571,0.408482,0.414063,0.350071,224403200
6/18/1999,0.405134,0.421875,0.40346,0.420759,0.355732,208062400
6/21/1999,0.419643,0.421875,0.410714,0.415179,0.351014,135150400
6/22/1999,0.413504,0.419085,0.405134,0.405134,0.342522,151076800
6/23/1999,0.402344,0.402623,0.388951,0.390067,0.329783,531496000
6/24/1999,0.389509,0.389509,0.377232,0.37779,0.319404,433361600
6/25/1999,0.379464,0.381138,0.375558,0.376674,0.31846,294134400
6/28/1999,0.378906,0.383371,0.378348,0.380022,0.32129,277692800
6/29/1999,0.381417,0.406808,0.38058,0.405134,0.342522,380385600
6/30/1999,0.407924,0.419085,0.401228,0.413504,0.349598,343268800
7/1/1999,0.413504,0.415737,0.404018,0.404576,0.34205,149217600
7/2/1999,0.406529,0.418527,0.40346,0.413504,0.349598,123681600
7/6/1999,0.410156,0.425223,0.40904,0.422991,0.357619,453812800
7/7/1999,0.422991,0.453125,0.419643,0.445313,0.376491,1099156800
7/8/1999,0.456473,0.491629,0.454241,0.486607,0.411403,1625041600
7/9/1999,0.486607,0.496652,0.473214,0.496652,0.419896,608697600
7/12/1999,0.495536,0.496652,0.483817,0.486607,0.411403,303912000
7/13/1999,0.477679,0.483817,0.472098,0.479353,0.40527,283259200
7/14/1999,0.486607,0.50558,0.486607,0.499442,0.422255,624556800
7/15/1999,0.498884,0.499442,0.458147,0.475446,0.401967,1691804800
7/16/1999,0.478795,0.486607,0.473214,0.473772,0.400552,411499200
7/19/1999,0.481585,0.498326,0.467076,0.486049,0.410931,561299200
7/20/1999,0.487165,0.495536,0.470982,0.472098,0.399137,442075200
7/21/1999,0.482701,0.494978,0.472098,0.482701,0.408101,718166400
7/22/1999,0.478795,0.481027,0.456473,0.467634,0.395362,406728000
7/23/1999,0.47154,0.479911,0.470424,0.476004,0.402439,229051200
7/26/1999,0.472098,0.473214,0.454241,0.454799,0.384511,351187200
7/27/1999,0.469866,0.481585,0.46875,0.479353,0.40527,395908800
7/28/1999,0.481027,0.49442,0.473214,0.485491,0.41046,328910400
7/29/1999,0.476563,0.493304,0.47433,0.481027,0.406686,275475200
7/30/1999,0.486607,0.501116,0.486607,0.49721,0.420368,383140800
8/2/1999,0.496652,0.517857,0.495536,0.497768,0.420839,362443200
8/3/1999,0.506696,0.512835,0.478795,0.493304,0.417065,368379200
8/4/1999,0.492746,0.498884,0.475446,0.480469,0.406214,371425600
8/5/1999,0.477679,0.489955,0.465402,0.488839,0.41329,322537600
8/6/1999,0.482701,0.493862,0.477679,0.483259,0.408573,435556800
8/9/1999,0.485212,0.492746,0.484375,0.486049,0.410931,233284800
8/10/1999,0.482143,0.5,0.478795,0.49442,0.418009,416225600
8/11/1999,0.5,0.533482,0.499442,0.532924,0.450562,850337600
8/12/1999,0.527344,0.547991,0.523438,0.535714,0.452921,666108800
8/13/1999,0.541295,0.553571,0.534598,0.536272,0.453393,298435200
8/16/1999,0.53404,0.541853,0.53125,0.540179,0.456696,276931200
8/17/1999,0.538504,0.539063,0.526228,0.538504,0.45528,320936000
8/18/1999,0.536272,0.553571,0.532366,0.53683,0.453864,468574400
8/19/1999,0.53404,0.540179,0.522879,0.524554,0.443486,550020800
8/20/1999,0.529018,0.530134,0.519531,0.52846,0.446788,327947200
8/23/1999,0.530134,0.547991,0.529576,0.542411,0.458583,355566400
8/24/1999,0.539063,0.542411,0.535156,0.539063,0.455752,502264000
8/25/1999,0.541853,0.549107,0.53683,0.547991,0.4633,295164800
8/26/1999,0.545759,0.563616,0.545759,0.554688,0.468962,404488000
8/27/1999,0.560268,0.580357,0.55971,0.578125,0.488777,446835200
8/30/1999,0.580357,0.580357,0.553571,0.554129,0.46849,336593600
8/31/1999,0.558873,0.58817,0.554129,0.582589,0.492551,634547200
9/1/1999,0.598214,0.614397,0.589286,0.612723,0.518028,788625600
9/2/1999,0.603795,0.637835,0.597098,0.630022,0.532654,895148800
9/3/1999,0.642299,0.671875,0.629464,0.65625,0.554828,1635267200
9/7/1999,0.658482,0.695871,0.65625,0.68192,0.576531,984793600
9/8/1999,0.680246,0.693638,0.665179,0.665179,0.562378,762204800
9/9/1999,0.674107,0.678013,0.659598,0.674665,0.570397,534083200
9/10/1999,0.678571,0.693638,0.666853,0.691406,0.584551,458763200
9/13/1999,0.688058,0.688058,0.667969,0.669643,0.566151,252000000
9/14/1999,0.667132,0.700893,0.666853,0.694754,0.587382,388292800
9/15/1999,0.704241,0.706473,0.671875,0.672991,0.568982,359576000
9/16/1999,0.679129,0.696987,0.659598,0.685826,0.579834,441884800
9/17/1999,0.69029,0.694196,0.680804,0.686942,0.580777,277278400
9/20/1999,0.6875,0.715402,0.686384,0.705915,0.596818,456668800
9/21/1999,0.65346,0.654018,0.616071,0.618304,0.522747,3357558400
9/22/1999,0.622768,0.639509,0.616211,0.62779,0.530767,1123169600
9/23/1999,0.635045,0.636161,0.5625,0.56529,0.477926,1143755200
9/24/1999,0.565848,0.598354,0.5625,0.579799,0.490192,1179875200
9/27/1999,0.592634,0.595982,0.546317,0.547433,0.462829,948192000
9/28/1999,0.549107,0.553571,0.512835,0.532366,0.45009,1414963200
9/29/1999,0.537946,0.546875,0.517857,0.527344,0.445844,657283200
9/30/1999,0.531808,0.573103,0.529018,0.56529,0.477926,908084800
10/1/1999,0.554688,0.557478,0.53125,0.55106,0.465895,614790400
10/4/1999,0.55692,0.579241,0.55692,0.576451,0.487362,459356800
10/5/1999,0.585938,0.608259,0.578125,0.606585,0.512839,814206400
10/6/1999,0.61942,0.621652,0.598214,0.599888,0.507177,804272000
10/7/1999,0.611049,0.612723,0.579241,0.592634,0.501044,605886400
10/8/1999,0.59096,0.592076,0.566964,0.585379,0.49491,382804800
10/11/1999,0.589286,0.609375,0.589286,0.595424,0.503403,263121600
10/12/1999,0.606027,0.621652,0.598214,0.604353,0.510952,563752000
10/13/1999,0.594866,0.620536,0.569196,0.571708,0.483352,636731200
10/14/1999,0.618304,0.654576,0.616071,0.65346,0.55247,1898803200
10/15/1999,0.635045,0.676897,0.626674,0.665737,0.562849,1173177600
10/18/1999,0.659598,0.662946,0.635045,0.654018,0.552941,776406400
10/19/1999,0.639509,0.669643,0.611049,0.611607,0.517085,1022582400
10/20/1999,0.625,0.671875,0.625,0.670759,0.567095,1081404800
10/21/1999,0.647879,0.688058,0.646205,0.679688,0.574644,793452800
10/22/1999,0.688616,0.689732,0.655134,0.660156,0.558131,419507200
10/25/1999,0.662946,0.679688,0.658482,0.665179,0.562378,326592000
10/26/1999,0.669085,0.674107,0.654576,0.670201,0.566623,361435200
10/27/1999,0.664063,0.684152,0.655692,0.68192,0.576531,443072000
10/28/1999,0.688058,0.705357,0.679129,0.695313,0.587854,504089600
10/29/1999,0.703683,0.723772,0.703683,0.715402,0.604839,523051200
11/1/1999,0.714286,0.720424,0.690848,0.69308,0.585966,278577600
11/2/1999,0.696429,0.729353,0.69029,0.716518,0.605782,399235200
11/3/1999,0.728795,0.743304,0.723214,0.727679,0.615218,328462400
11/4/1999,0.732701,0.762277,0.719866,0.746652,0.631259,379086400
11/5/1999,0.75558,0.789063,0.75,0.788504,0.666643,416808000
11/8/1999,0.783482,0.872628,0.774554,0.860491,0.727505,950924800
11/9/1999,0.842634,0.84375,0.785714,0.800223,0.676551,809177600
11/10/1999,0.787946,0.832589,0.78683,0.816406,0.690233,577897600
11/11/1999,0.817801,0.827009,0.802455,0.823661,0.696367,269875200
11/12/1999,0.820871,0.821429,0.780134,0.809152,0.6841,279059200
11/15/1999,0.800223,0.829241,0.790179,0.798549,0.675135,259907200
11/16/1999,0.803571,0.819196,0.790179,0.814174,0.688346,233856000
11/17/1999,0.80971,0.845982,0.803571,0.805804,0.681269,364571200
11/18/1999,0.813058,0.813616,0.789621,0.800223,0.676551,364784000
11/19/1999,0.799107,0.829241,0.786272,0.825335,0.697782,312513600
11/22/1999,0.819196,0.819196,0.796875,0.809152,0.6841,202361600
11/23/1999,0.819196,0.850446,0.790179,0.828683,0.700612,543312000
11/24/1999,0.830357,0.848214,0.818638,0.845424,0.714766,215107200
11/26/1999,0.845982,0.852679,0.840402,0.848772,0.717597,132070400
11/29/1999,0.841518,0.890625,0.832589,0.844308,0.713823,464161600
11/30/1999,0.876116,0.926339,0.86942,0.873884,0.738828,843180800
12/1/1999,0.901786,0.933036,0.893415,0.920201,0.777986,618564800
12/2/1999,0.920759,0.987723,0.908482,0.983817,0.831771,567358400
12/3/1999,1.001674,1.031808,0.998884,1.026786,0.868099,647920000
12/6/1999,1.022879,1.047433,0.994978,1.035714,0.875647,466782400
12/7/1999,1.040737,1.053571,1.017857,1.051897,0.889329,445020800
12/8/1999,1.037946,1.052455,0.977679,0.982701,0.830827,412350400
12/9/1999,0.991071,0.991071,0.90067,0.939732,0.794499,855198400
12/10/1999,0.94029,0.975446,0.883929,0.919643,0.777515,637761600
12/13/1999,0.914202,0.915179,0.883371,0.883929,0.74732,529961600
12/14/1999,0.878348,0.890625,0.845982,0.847098,0.716181,435870400
12/15/1999,0.832589,0.868304,0.813058,0.866071,0.732222,622977600
12/16/1999,0.875,0.878348,0.839286,0.87779,0.74213,463825600
12/17/1999,0.90067,0.910714,0.879464,0.892857,0.754869,495006400
12/20/1999,0.888951,0.889509,0.862723,0.875,0.739771,283987200
12/21/1999,0.876674,0.920201,0.874442,0.915179,0.773741,307596800
12/22/1999,0.918527,0.933594,0.881696,0.892299,0.754397,327073600
12/23/1999,0.90904,0.930804,0.902344,0.924107,0.781289,229532800
12/27/1999,0.93192,0.932478,0.886161,0.886719,0.749679,168392000
12/28/1999,0.885045,0.889509,0.848214,0.876674,0.741186,247576000
12/29/1999,0.864397,0.912388,0.852679,0.898996,0.760059,284502400
12/30/1999,0.912388,0.929688,0.889509,0.895647,0.757227,207144000
12/31/1999,0.901228,0.918527,0.888393,0.917969,0.776099,163811200
1/3/2000,0.936384,1.004464,0.907924,0.999442,0.844981,535796800
1/4/2000,0.966518,0.987723,0.90346,0.915179,0.773741,512377600
1/5/2000,0.926339,0.987165,0.919643,0.928571,0.785063,778321600
1/6/2000,0.947545,0.955357,0.848214,0.848214,0.717125,767972800
1/7/2000,0.861607,0.901786,0.852679,0.888393,0.751094,460734400
1/10/2000,0.910714,0.912946,0.845982,0.872768,0.737884,505064000
1/11/2000,0.856585,0.887277,0.808036,0.828125,0.700141,441548800
1/12/2000,0.848214,0.852679,0.772321,0.77846,0.658151,976068800
1/13/2000,0.84361,0.881696,0.825893,0.863839,0.730335,1032684800
1/14/2000,0.892857,0.912946,0.887277,0.896763,0.758171,390376000
1/18/2000,0.901786,0.946429,0.896763,0.928013,0.784591,459177600
1/19/2000,0.94308,0.970982,0.922991,0.951451,0.804407,597643200
1/20/2000,1.03125,1.084821,1.013393,1.013393,0.856776,1831132800
1/21/2000,1.020089,1.020089,0.983817,0.993862,0.840263,495924800
1/24/2000,0.968192,1.006696,0.938616,0.948661,0.802048,440876800
1/25/2000,0.9375,1.010045,0.914063,1.002232,0.84734,497145600
1/26/2000,0.982143,1.019531,0.979911,0.983817,0.831771,367158400
1/27/2000,0.97154,1.008929,0.955357,0.982143,0.830355,340144000
1/28/2000,0.96596,0.989955,0.898438,0.907366,0.767135,423348800
1/31/2000,0.901786,0.927455,0.84375,0.926339,0.783176,701680000
2/1/2000,0.928571,0.9375,0.892857,0.895089,0.756755,318035200
2/2/2000,0.899554,0.91183,0.866071,0.882254,0.745904,464195200
2/3/2000,0.895647,0.930804,0.895089,0.922433,0.779874,475193600
2/4/2000,0.928013,0.982143,0.925223,0.964286,0.815258,425320000
2/7/2000,0.964286,1.020089,0.945871,1.018415,0.861022,441067200
2/8/2000,1.017857,1.03683,0.993304,1.02567,0.867155,408643200
2/9/2000,1.018973,1.045759,1.003906,1.00558,0.85017,299364800
2/10/2000,1.007813,1.016741,0.982143,1.013393,0.856776,302982400
2/11/2000,1.014509,1.018973,0.966518,0.970982,0.82092,212251200
2/14/2000,0.976004,1.034598,0.969866,1.03404,0.874232,367539200
2/15/2000,1.029018,1.070871,1.02846,1.0625,0.898293,485744000
2/16/2000,1.051339,1.054688,1.001116,1.018973,0.861494,378246400
2/17/2000,1.02846,1.03125,1.010045,1.02567,0.867155,289497600
2/18/2000,1.023438,1.030134,0.989955,0.993304,0.839792,233441600
2/22/2000,0.983259,1.044085,0.952567,1.016183,0.859135,422296000
2/23/2000,1.011021,1.0625,0.991071,1.037946,0.877534,473099200
2/24/2000,1.047433,1.063616,0.997768,1.028599,0.869632,376432000
2/25/2000,1.025112,1.044643,0.983259,0.985491,0.833186,249144000
2/28/2000,0.983259,1.026786,0.967634,1.011161,0.854889,328328000
2/29/2000,1.013951,1.046875,1.005022,1.023438,0.865268,368961600
3/1/2000,1.058594,1.179129,1.058036,1.163504,0.983687,1077003200
3/2/2000,1.133929,1.142299,1.077567,1.089286,0.92094,311259200
3/3/2000,1.114955,1.14495,1.071429,1.142857,0.966231,323366400
3/6/2000,1.125,1.152902,1.116071,1.12221,0.948776,210560000
3/7/2000,1.128906,1.137835,1.081473,1.097098,0.927544,273011200
3/8/2000,1.097098,1.106585,1.058594,1.089286,0.92094,271230400
3/9/2000,1.079241,1.116071,1.055804,1.091518,0.922827,276718400
3/10/2000,1.086496,1.142299,1.080357,1.122768,0.949247,248606400
3/13/2000,1.090402,1.129464,1.066964,1.083147,0.915749,303956800
3/14/2000,1.08231,1.109375,1.017857,1.020089,0.862437,428579200
3/15/2000,1.032366,1.073661,1.018973,1.037946,0.877534,443609600
3/16/2000,1.047433,1.089286,1.022321,1.085379,0.917637,378100800
3/17/2000,1.072545,1.116071,1.06808,1.116071,0.943585,305043200
3/20/2000,1.102679,1.127232,1.092634,1.098214,0.928488,204489600
3/21/2000,1.094308,1.220982,1.085938,1.204799,1.018601,524328000
3/22/2000,1.185547,1.289063,1.174665,1.287388,1.088426,567996800
3/23/2000,1.267857,1.342634,1.25,1.261719,1.066724,562564800
3/24/2000,1.271763,1.285156,1.209821,1.238281,1.046908,446913600
3/27/2000,1.228795,1.292411,1.222098,1.246094,1.053514,279182400
3/28/2000,1.225446,1.267857,1.22433,1.242188,1.050211,202966400
3/29/2000,1.24442,1.244978,1.194894,1.213728,1.02615,239836800
3/30/2000,1.192522,1.229353,1.119978,1.122768,0.949247,414400000
3/31/2000,1.137835,1.225446,1.125,1.212612,1.025206,404633600
4/3/2000,1.209821,1.245536,1.155692,1.19029,1.006334,328563200
4/4/2000,1.184152,1.1875,1.042411,1.136719,0.961042,660329600
4/5/2000,1.129185,1.186384,1.107143,1.164063,0.98416,457665600
4/6/2000,1.166295,1.200893,1.100446,1.117746,0.945002,259627200
4/7/2000,1.136161,1.177455,1.120536,1.176339,0.994539,242435200
4/10/2000,1.175781,1.185268,1.113839,1.116071,0.943585,212262400
4/11/2000,1.102679,1.114955,1.054129,1.066406,0.901596,541822400
4/12/2000,1.0625,1.0625,0.936384,0.975446,0.824694,941136000
4/13/2000,0.995536,1.071429,0.96875,1.016183,0.859135,529827200
4/14/2000,0.976004,1.053571,0.973214,0.998884,0.844509,667620800
4/17/2000,0.977679,1.106585,0.973772,1.106027,0.935094,409561600
4/18/2000,1.102679,1.132813,1.065848,1.132813,0.95774,390924800
4/19/2000,1.126674,1.162946,1.069196,1.081473,0.914334,520150400
4/20/2000,1.104353,1.113839,1.045201,1.061384,0.89735,722120000
4/24/2000,1.026786,1.075893,1.024554,1.075893,0.909617,443620800
4/25/2000,1.090402,1.149554,1.089844,1.145647,0.968591,391641600
4/26/2000,1.13058,1.142857,1.071429,1.083147,0.915749,366912000
4/27/2000,1.046317,1.133929,1.040876,1.131696,0.956795,326603200
4/28/2000,1.135045,1.138393,1.083147,1.107701,0.936509,249580800
5/1/2000,1.114955,1.117188,1.08817,1.109933,0.938396,226195200
5/2/2000,1.100446,1.127232,1.049107,1.052455,0.889801,236432000
5/3/2000,1.061942,1.082589,0.996652,1.027344,0.868571,489798400
5/4/2000,1.027902,1.029018,0.987165,0.988281,0.835545,399515200
5/5/2000,0.989397,1.024554,0.98856,1.010045,0.853945,284076800
5/8/2000,1.000837,1.015067,0.982143,0.983259,0.831299,184900800
5/9/2000,0.984933,0.993304,0.936384,0.941406,0.795914,327140800
5/10/2000,0.929129,0.9375,0.881696,0.886719,0.749679,535091200
5/11/2000,0.905134,0.930804,0.883929,0.917969,0.776099,499744000
5/12/2000,0.946429,0.986607,0.935407,0.960938,0.812428,306913600
5/15/2000,0.964844,0.964844,0.893973,0.901786,0.762417,678932800
5/16/2000,0.933175,0.973772,0.917411,0.943638,0.797801,440451200
5/17/2000,0.925223,0.925781,0.896205,0.905134,0.765248,398092800
5/18/2000,0.919643,0.936942,0.898438,0.899554,0.76053,373777600
5/19/2000,0.886161,0.886161,0.833705,0.839286,0.709576,740667200
5/22/2000,0.837054,0.837054,0.767857,0.803013,0.678909,755507200
5/23/2000,0.808036,0.833705,0.764509,0.766183,0.647771,517585600
5/24/2000,0.769531,0.801339,0.741071,0.782924,0.661925,678462400
5/25/2000,0.790179,0.827288,0.767857,0.779157,0.65874,406750400
5/26/2000,0.785714,0.802455,0.761161,0.771205,0.652017,181148800
5/30/2000,0.782366,0.78683,0.729911,0.781808,0.660982,713059200
5/31/2000,0.77567,0.814732,0.748326,0.75,0.63409,433507200
6/1/2000,0.729911,0.799665,0.717634,0.795759,0.672777,903840000
6/2/2000,0.837054,0.890625,0.794643,0.826451,0.698725,792848000
6/5/2000,0.833147,0.850446,0.800781,0.81529,0.689289,323668800
6/6/2000,0.82115,0.863839,0.806362,0.829241,0.701084,525481600
6/7/2000,0.835938,0.866071,0.81808,0.862165,0.72892,337019200
6/8/2000,0.871652,0.879464,0.831473,0.84654,0.715709,238526400
6/9/2000,0.863839,0.874442,0.842634,0.854911,0.722787,252358400
6/12/2000,0.860491,0.861049,0.811384,0.814174,0.688346,290337600
6/13/2000,0.814174,0.845424,0.787388,0.84375,0.713351,351456000
6/14/2000,0.845424,0.859375,0.804688,0.807478,0.682685,277446400
6/15/2000,0.814732,0.833705,0.794643,0.824777,0.69731,248572800
6/16/2000,0.834821,0.837054,0.795201,0.814174,0.688346,303564800
6/19/2000,0.808594,0.873884,0.801897,0.862723,0.729392,394004800
6/20/2000,0.879464,0.928013,0.878348,0.904018,0.764304,501390400
6/21/2000,0.901786,1.016741,0.898438,0.993304,0.839792,490000000
6/22/2000,0.995536,1.029018,0.956473,0.959821,0.811483,467712000
6/23/2000,0.960379,0.975446,0.907366,0.922991,0.780345,204965600
6/26/2000,0.9375,0.977679,0.930804,0.966518,0.817145,185354400
6/27/2000,0.960379,0.991071,0.921875,0.924107,0.781289,203470400
6/28/2000,0.952009,0.988839,0.919643,0.972098,0.821863,286428800
6/29/2000,0.947545,0.96317,0.91183,0.915179,0.773741,203660800
6/30/2000,0.94308,0.981027,0.922991,0.935268,0.790725,323097600
7/3/2000,0.930804,0.969866,0.930804,0.952009,0.804879,70828800
7/5/2000,0.950893,0.985491,0.90625,0.921875,0.779402,265216000
7/6/2000,0.9375,0.945313,0.886161,0.925223,0.782232,309545600
7/7/2000,0.939174,0.978795,0.930804,0.972098,0.821863,263603200
7/10/2000,0.96596,1.040179,0.959821,1.020089,0.862437,397796000
7/11/2000,1.017857,1.058036,0.989955,1.016741,0.859607,357896000
7/12/2000,1.037946,1.052455,1.006696,1.051339,0.888857,225433600
7/13/2000,1.044643,1.082589,0.977679,1.008929,0.853002,445659200
7/14/2000,1.020089,1.053571,1.015625,1.030134,0.870929,190276800
7/17/2000,1.040179,1.050223,1.020089,1.041295,0.880366,260002400
7/18/2000,1.044643,1.051339,1.015625,1.022321,0.864324,318404800
7/19/2000,0.985491,1.014509,0.924107,0.940848,0.795443,457872800
7/20/2000,0.982143,1.018973,0.966518,0.984375,0.832243,465572800
7/21/2000,0.970703,0.993304,0.945313,0.956473,0.808653,196235200
7/24/2000,0.938616,0.944196,0.848214,0.86942,0.735054,412171200
7/25/2000,0.898438,0.904018,0.876116,0.893973,0.755812,211607200
7/26/2000,0.890067,0.915179,0.879464,0.893973,0.755812,210470400
7/27/2000,0.892857,0.950893,0.890625,0.928571,0.785063,294985600
7/28/2000,0.933594,0.9375,0.837054,0.862723,0.729392,237893600
7/31/2000,0.87779,0.921875,0.870536,0.907366,0.767135,155299200
8/1/2000,0.898438,0.913504,0.879464,0.88058,0.744489,137284000
8/2/2000,0.875,0.891741,0.842634,0.84375,0.713351,162355200
8/3/2000,0.813616,0.858259,0.790179,0.857143,0.724674,339897600
8/4/2000,0.883371,0.915179,0.827009,0.845982,0.715238,263121600
8/7/2000,0.854911,0.876116,0.842634,0.856027,0.723731,187348000
8/8/2000,0.856027,0.857143,0.827009,0.834821,0.705802,176674400
8/9/2000,0.859375,0.864955,0.84375,0.848214,0.717125,379640800
8/10/2000,0.857143,0.864955,0.845982,0.84933,0.718068,251714400
8/11/2000,0.836496,0.857143,0.813616,0.851563,0.719956,238056000
8/14/2000,0.849888,0.851563,0.827009,0.840402,0.71052,156660000
8/15/2000,0.84375,0.856027,0.830357,0.833705,0.704858,114200800
8/16/2000,0.837054,0.875,0.835938,0.866071,0.732222,143673600
8/17/2000,0.863839,0.936384,0.862723,0.918527,0.776571,270900000
8/18/2000,0.917411,0.925223,0.890625,0.892857,0.754869,190176000
8/21/2000,0.897321,0.920759,0.886161,0.901786,0.762417,134467200
8/22/2000,0.904018,0.94308,0.899554,0.922991,0.780345,276802400
8/23/2000,0.919085,0.977679,0.91183,0.969866,0.819976,236863200
8/24/2000,0.976283,1.011161,0.953125,1.001953,0.847104,310766400
8/25/2000,1.008929,1.026786,1.006696,1.014509,0.85772,334460000
8/28/2000,1.022321,1.053571,1.018973,1.03683,0.876591,359004800
8/29/2000,1.033482,1.061384,1.030134,1.05692,0.893576,267030400
8/30/2000,1.053571,1.071429,1.04827,1.0625,0.898293,285392800
8/31/2000,1.053013,1.098214,1.052455,1.08817,0.919996,419596800
9/1/2000,1.094866,1.136161,1.091518,1.132813,0.95774,256872000
9/5/2000,1.118862,1.145089,1.111607,1.114955,0.942642,298642400
9/6/2000,1.095982,1.113839,1.03125,1.043527,0.882253,355404000
9/7/2000,1.055804,1.117188,1.040179,1.107143,0.936037,217464800
9/8/2000,1.100446,1.100446,1.044643,1.051339,0.888857,195518400
9/11/2000,1.047991,1.078125,1.037946,1.043527,0.882253,187381600
9/12/2000,1.023996,1.072545,1.017857,1.03125,0.871873,187997600
9/13/2000,1.013393,1.0625,1.013393,1.035714,0.875647,305984000
9/14/2000,1.045759,1.064732,1.014509,1.015346,0.858427,426552000
9/15/2000,1.03125,1.039063,0.96875,0.986328,0.833894,394514400
9/18/2000,0.986607,1.084821,0.983259,1.083147,0.915749,424536000
9/19/2000,1.066964,1.080357,1.045759,1.070313,0.904899,271510400
9/20/2000,1.060826,1.097098,1.045759,1.090123,0.921647,227388000
9/21/2000,1.044643,1.064732,0.986607,1.012277,0.855832,510490400
9/22/2000,0.898438,0.936384,0.892857,0.93192,0.787894,726700800
9/25/2000,0.941964,0.991071,0.929688,0.955357,0.807709,435551200
9/26/2000,0.952009,0.977679,0.917411,0.918527,0.776571,290936800
9/27/2000,0.924107,0.941964,0.861607,0.873884,0.738828,402259200
9/28/2000,0.88058,0.960938,0.859375,0.955357,0.807709,979585600
9/29/2000,0.503348,0.517857,0.453125,0.459821,0.388757,7421640800
10/2/2000,0.476563,0.477679,0.419643,0.433036,0.366111,2424788800
10/3/2000,0.445313,0.446429,0.396205,0.398438,0.33686,2038120000
10/4/2000,0.399554,0.424107,0.390625,0.421875,0.356675,1466024000
10/5/2000,0.419643,0.4375,0.392857,0.393973,0.333086,873006400
10/6/2000,0.405134,0.409598,0.375,0.396205,0.334973,612656800
10/9/2000,0.404018,0.408482,0.377232,0.388393,0.328368,597564800
10/10/2000,0.386161,0.40067,0.366071,0.372768,0.315158,691101600
10/11/2000,0.359375,0.375,0.341518,0.350446,0.296286,1198422400
10/12/2000,0.362723,0.371652,0.348214,0.357143,0.301947,1191064000
10/13/2000,0.361607,0.395089,0.357143,0.393973,0.333086,1247752800
10/16/2000,0.398438,0.415179,0.381696,0.383929,0.324594,820176000
10/17/2000,0.387277,0.391741,0.351563,0.359375,0.303834,601720000
10/18/2000,0.347098,0.376116,0.334821,0.359375,0.303834,834265600
10/19/2000,0.342076,0.353795,0.327009,0.33817,0.285907,1506724800
10/20/2000,0.340402,0.363839,0.33817,0.348214,0.294398,791263200
10/23/2000,0.361886,0.367188,0.347098,0.363839,0.307609,551292000
10/24/2000,0.36942,0.372768,0.335938,0.337054,0.284963,804451200
10/25/2000,0.340402,0.342634,0.329241,0.330357,0.279301,663969600
10/26/2000,0.335938,0.337054,0.3125,0.330357,0.279301,721851200
10/27/2000,0.337054,0.342634,0.319196,0.331473,0.280245,744503200
10/30/2000,0.341518,0.356027,0.334821,0.344866,0.291568,639189600
10/31/2000,0.352679,0.361607,0.34375,0.34933,0.295342,885880800
11/1/2000,0.347098,0.372768,0.347098,0.366071,0.309496,575366400
11/2/2000,0.377232,0.40067,0.376116,0.398438,0.33686,590693600
11/3/2000,0.410714,0.410714,0.391741,0.397321,0.335916,515821600
11/6/2000,0.40067,0.404018,0.372768,0.382813,0.32365,393478400
11/7/2000,0.383929,0.389509,0.371652,0.38058,0.321763,301963200
11/8/2000,0.381696,0.382813,0.353795,0.358259,0.302891,422088800
11/9/2000,0.354911,0.366071,0.340402,0.360491,0.304778,476834400
11/10/2000,0.345703,0.354911,0.340402,0.340402,0.287794,422251200
11/13/2000,0.334821,0.357143,0.325893,0.345982,0.292511,431816000
11/14/2000,0.356027,0.366071,0.34933,0.361607,0.305722,409001600
